contributors,coordinates,created_at,display_text_range.0,display_text_range.1,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata.iso_language_code,metadata.result_type,place,place.bounding_box.coordinates.0.0.0,place.bounding_box.coordinates.0.0.1,place.bounding_box.coordinates.0.1.0,place.bounding_box.coordinates.0.1.1,place.bounding_box.coordinates.0.2.0,place.bounding_box.coordinates.0.2.1,place.bounding_box.coordinates.0.3.0,place.bounding_box.coordinates.0.3.1,place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,quoted_status.contributors,quoted_status.coordinates,quoted_status.created_at,quoted_status.display_text_range.0,quoted_status.display_text_range.1,quoted_status.favorite_count,quoted_status.favorited,quoted_status.full_text,quoted_status.geo,quoted_status.id,quoted_status.id_str,quoted_status.in_reply_to_screen_name,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.is_quote_status,quoted_status.lang,quoted_status.metadata.iso_language_code,quoted_status.metadata.result_type,quoted_status.place,quoted_status.possibly_sensitive,quoted_status.retweet_count,quoted_status.retweeted,quoted_status.source,quoted_status.truncated,quoted_status.user.contributors_enabled,quoted_status.user.created_at,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.description,quoted_status.user.entities.url.urls.0.display_url,quoted_status.user.entities.url.urls.0.expanded_url,quoted_status.user.entities.url.urls.0.indices.0,quoted_status.user.entities.url.urls.0.indices.1,quoted_status.user.entities.url.urls.0.url,quoted_status.user.favourites_count,quoted_status.user.follow_request_sent,quoted_status.user.followers_count,quoted_status.user.following,quoted_status.user.friends_count,quoted_status.user.geo_enabled,quoted_status.user.has_extended_profile,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.is_translation_enabled,quoted_status.user.is_translator,quoted_status.user.lang,quoted_status.user.listed_count,quoted_status.user.location,quoted_status.user.name,quoted_status.user.notifications,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_banner_url,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.protected,quoted_status.user.screen_name,quoted_status.user.statuses_count,quoted_status.user.time_zone,quoted_status.user.translator_type,quoted_status.user.url,quoted_status.user.utc_offset,quoted_status.user.verified,quoted_status_id,quoted_status_id_str,retweet_count,retweeted,retweeted_status.contributors,retweeted_status.coordinates,retweeted_status.created_at,retweeted_status.display_text_range.0,retweeted_status.display_text_range.1,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.full_text,retweeted_status.geo,retweeted_status.id,retweeted_status.id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.is_quote_status,retweeted_status.lang,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.place,retweeted_status.place.bounding_box.coordinates.0.0.0,retweeted_status.place.bounding_box.coordinates.0.0.1,retweeted_status.place.bounding_box.coordinates.0.1.0,retweeted_status.place.bounding_box.coordinates.0.1.1,retweeted_status.place.bounding_box.coordinates.0.2.0,retweeted_status.place.bounding_box.coordinates.0.2.1,retweeted_status.place.bounding_box.coordinates.0.3.0,retweeted_status.place.bounding_box.coordinates.0.3.1,retweeted_status.place.bounding_box.type,retweeted_status.place.country,retweeted_status.place.country_code,retweeted_status.place.full_name,retweeted_status.place.id,retweeted_status.place.name,retweeted_status.place.place_type,retweeted_status.place.url,retweeted_status.possibly_sensitive,retweeted_status.retweet_count,retweeted_status.retweeted,retweeted_status.scopes.followers,retweeted_status.source,retweeted_status.truncated,retweeted_status.user.contributors_enabled,retweeted_status.user.created_at,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.description,retweeted_status.user.entities.description.urls.0.display_url,retweeted_status.user.entities.description.urls.0.expanded_url,retweeted_status.user.entities.description.urls.0.indices.0,retweeted_status.user.entities.description.urls.0.indices.1,retweeted_status.user.entities.description.urls.0.url,retweeted_status.user.entities.description.urls.1.display_url,retweeted_status.user.entities.description.urls.1.expanded_url,retweeted_status.user.entities.description.urls.1.indices.0,retweeted_status.user.entities.description.urls.1.indices.1,retweeted_status.user.entities.description.urls.1.url,retweeted_status.user.entities.url.urls.0.display_url,retweeted_status.user.entities.url.urls.0.expanded_url,retweeted_status.user.entities.url.urls.0.indices.0,retweeted_status.user.entities.url.urls.0.indices.1,retweeted_status.user.entities.url.urls.0.url,retweeted_status.user.favourites_count,retweeted_status.user.follow_request_sent,retweeted_status.user.followers_count,retweeted_status.user.following,retweeted_status.user.friends_count,retweeted_status.user.geo_enabled,retweeted_status.user.has_extended_profile,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.is_translation_enabled,retweeted_status.user.is_translator,retweeted_status.user.lang,retweeted_status.user.listed_count,retweeted_status.user.location,retweeted_status.user.name,retweeted_status.user.notifications,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.protected,retweeted_status.user.screen_name,retweeted_status.user.statuses_count,retweeted_status.user.time_zone,retweeted_status.user.translator_type,retweeted_status.user.url,retweeted_status.user.utc_offset,retweeted_status.user.verified,source,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.entities.description.urls.0.display_url,user.entities.description.urls.0.expanded_url,user.entities.description.urls.0.indices.0,user.entities.description.urls.0.indices.1,user.entities.description.urls.0.url,user.entities.url.urls.0.display_url,user.entities.url.urls.0.expanded_url,user.entities.url.urls.0.indices.0,user.entities.url.urls.0.indices.1,user.entities.url.urls.0.url,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.has_extended_profile,user.id,user.id_str,user.is_translation_enabled,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
,,Wed Oct 02 23:13:09 +0000 2019,,139,,,RT @fancypirate8: James Cameron invested $140 million in plant based protein. @VinnieTortorich this is what I was telling you about. We're…,,1179534813990182912,1179534813990182912,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Wed Oct 02 18:11:54 +0000 2019,,210,28,,"James Cameron invested $140 million in plant based protein. @VinnieTortorich this is what I was telling you about. We're about to get #Gamechangered

@SBakerMD 
@GuyNAustin 
@Mangan150 

https://t.co/izAsK41tKw",,1179459004394639360,1179459004394639360,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,10,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,Sat Dec 06 05:56:29 +0000 2014,True,,Meat and Metal and ‘murica,,,,,,,,,,,,,,,,16023,,584,,1304,True,,2920237746,2920237746,,,,9,Away,Jason The Pharmacy Tech,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1170799279633358848/uzemwprt_normal.jpg,https://pbs.twimg.com/profile_images/1170799279633358848/uzemwprt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,,fancypirate8,15694,,none,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,Tue Aug 09 20:18:56 +0000 2011,True,,,,,,,,,,,,,575,,68,,209,True,,351845643,351845643,,,,,,Kevin Walsh,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1487252066/image_normal.jpg,https://pbs.twimg.com/profile_images/1487252066/image_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,,kawjr21,599,,none,,,
,,Wed Oct 02 23:04:19 +0000 2019,,139,,,RT @fancypirate8: James Cameron invested $140 million in plant based protein. @VinnieTortorich this is what I was telling you about. We're…,,1179532591075975169,1179532591075975169,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Wed Oct 02 18:11:54 +0000 2019,,210,28,,"James Cameron invested $140 million in plant based protein. @VinnieTortorich this is what I was telling you about. We're about to get #Gamechangered

@SBakerMD 
@GuyNAustin 
@Mangan150 

https://t.co/izAsK41tKw",,1179459004394639360,1179459004394639360,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,10,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,Sat Dec 06 05:56:29 +0000 2014,True,,Meat and Metal and ‘murica,,,,,,,,,,,,,,,,16023,,584,,1304,True,,2920237746,2920237746,,,,9,Away,Jason The Pharmacy Tech,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,,http://pbs.twimg.com/profile_images/1170799279633358848/uzemwprt_normal.jpg,https://pbs.twimg.com/profile_images/1170799279633358848/uzemwprt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,,fancypirate8,15694,,none,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,Fri Jan 13 16:43:06 +0000 2012,,,I feast and fast.,,,,,,,,,,,8312,,374,,286,,True,463018846,463018846,,,,3,"Kerala, India",Shibu Rajan #FreeSanjivBhatt,,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,,https://pbs.twimg.com/profile_banners/463018846/1558035355,http://pbs.twimg.com/profile_images/1159227111552385027/MOF2Hcvr_normal.jpg,https://pbs.twimg.com/profile_images/1159227111552385027/MOF2Hcvr_normal.jpg,0099B9,5ED4DC,95E8EC,3C3940,True,,shibuindie,4939,,none,,,
,,Wed Oct 02 23:00:45 +0000 2019,,139,,,"6 High-Protein, Plant-Based Breakfasts Worth Waking Up For via @LIVESTRONG_COM https://t.co/G0PK2Gyq2b #plantbasedbreakfast #breakfastgoals https://t.co/HYNmQDhQB0",,1179531694375874562,1179531694375874562,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,Mon Sep 22 19:44:18 +0000 2008,,,"Pure Bars are made with simple, whole, certified organic and non-GMO ingredients and are gluten-free, vegan, kosher, and entirely delicious.",,,,,,pureorganic.com,http://www.pureorganic.com,,23,https://t.co/yhYrEOlvr3,1873,,4700,,1972,,,16408578,16408578,,,,174,,Pure Bar,,CC9966,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/16408578/1547596272,http://pbs.twimg.com/profile_images/1085333851675619328/xlPpdhME_normal.jpg,https://pbs.twimg.com/profile_images/1085333851675619328/xlPpdhME_normal.jpg,0084B4,FFFFFF,F6FFD1,333333,True,,ThePureBar,12776,,none,https://t.co/yhYrEOlvr3,,
,,Wed Oct 02 23:00:09 +0000 2019,,286,,,"NEW locally made Libre Naturals Plant-based Protein Bars... chock full of flavour &amp; nutrition. Allergen friendly, gluten-free, vegan &amp; with all of the essential amino acids, this bar packs a powerful punch! #yyj #protein #bars #plantbased #vegan #glutenfree #local #supportlocal https://t.co/eSP5rGd5E0",,1179531546442682368,1179531546442682368,,,,,,,en,en,recent,,-123.2969166333282,48.460992896766754,-123.2969166333282,48.460992896766754,-123.2969166333282,48.460992896766754,-123.2969166333282,48.460992896766754,Polygon,Canada,CA,Pepper's Foods,07d9ed14aec87001,Pepper's Foods,poi,https://api.twitter.com/1.1/geo/id/07d9ed14aec87001.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,Thu Mar 22 18:13:36 +0000 2012,,,100% locally owned grocery store with a market style feel that focuses on selling products from local farms & suppliers... located just down the hill from UVic,,,,,,peppers-foods.com,http://www.peppers-foods.com,,22,http://t.co/yp3nanKqaN,301,,1157,,497,True,,533353123,533353123,,,,42,3829 CadboroBay Rd Victoria BC,Pepper's Foods,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/533353123/1560875361,http://pbs.twimg.com/profile_images/971113414994026496/IqxYIqfK_normal.jpg,https://pbs.twimg.com/profile_images/971113414994026496/IqxYIqfK_normal.jpg,1B95E0,FFFFFF,DDEEF6,333333,,,PeppersFoods,2993,,none,http://t.co/yp3nanKqaN,,
,,Wed Oct 02 22:55:34 +0000 2019,,23,,,https://t.co/1yF4TckvVk,,1179530392761712641,1179530392761712641,,,,,,,und,und,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,Mon Dec 19 03:40:47 +0000 2016,True,,Cereal Scientist,,,,,,,,,,,4981,,478,,733,,,810691321321099268,810691321321099268,,,,4,"Andover, KS",M.H Boyacioglu,,F5F8FA,,,,https://pbs.twimg.com/profile_banners/810691321321099268/1482194570,http://pbs.twimg.com/profile_images/811006392433709056/3LHGbebv_normal.jpg,https://pbs.twimg.com/profile_images/811006392433709056/3LHGbebv_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,,ProfBoyacioglu,65581,,none,,,
,,Wed Oct 02 22:52:25 +0000 2019,10,151,1,,@EthixLab No just a good tasting Vanilla Bean Protein. Idk why it’s so difficult for me. Plant based is too chalky tasting for me. I absolutely hate it,,1179529597517385728,1179529597517385728,EthixLab,1179526474228879360,1179526474228879360,790748478699732992,790748478699732992,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,Tue Jul 07 02:02:44 +0000 2009,,,$AngelDiep,,,,,,instagram.com/a.ngelbabyyy,http://instagram.com/a.ngelbabyyy,,23,https://t.co/h1EwlC4dKw,10123,,937,,216,True,True,54412423,54412423,,,,6,"honolulu, hawaii",𝔞 𝔫 𝔤 𝔢 𝔩 ♡,,FFFFFF,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,,https://pbs.twimg.com/profile_banners/54412423/1569340908,http://pbs.twimg.com/profile_images/1177790744498540544/hbzJM2gN_normal.jpg,https://pbs.twimg.com/profile_images/1177790744498540544/hbzJM2gN_normal.jpg,000000,FFFFFF,EFEFEF,333333,,,mochi1306_,41263,,none,https://t.co/h1EwlC4dKw,,
,,Wed Oct 02 22:51:45 +0000 2019,11,189,,,@eileenv21 It’s said soy milk and way at the end milk proteins blah .I should have kept reading . I saw 28 grams of protein after I drank it and realized that the plant based one only has 8,,1179529430722416640,1179529430722416640,eileenv21,1179500816400437248,1179500816400437248,335163112,335163112,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,Sat Feb 02 21:06:09 +0000 2013,True,,Plant based artist with atlas eyes🌱🌏🌈,,,,,,,,,,,11721,,167,,375,True,True,1143429085,1143429085,,,,3,,Chrisjolie,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/1143429085/1359842889,http://pbs.twimg.com/profile_images/1097655027663917056/g4h__nWU_normal.jpg,https://pbs.twimg.com/profile_images/1097655027663917056/g4h__nWU_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,,sheisnoflowers,9737,,none,,,
,,Wed Oct 02 22:50:13 +0000 2019,,140,,,RT @FeministaJones: Starvation is a common tactic employed by cult leaders. Deprivation of protein (hence their wide use of plant-based die…,,1179529046289453061,1179529046289453061,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,Wed Oct 02 12:05:42 +0000 2019,,272,177,,"Starvation is a common tactic employed by cult leaders. Deprivation of protein (hence their wide use of plant-based diets) makes the brain susceptible to manipulation. 

Don't ask why I know this or pry into my obsession with cult leaders. Respect my privacy at this time.",,1179366848585981953,1179366848585981953,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,34,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,Sun May 17 16:11:53 +0000 2009,,,She/Her | Super Dope Author of #ReclaimingOurSpace | The Secret of Sugar Water | Push The Button | Inquiries/ Booking: https://t.co/ER6o1Ryg2d,bit.ly/ContactFJ,http://bit.ly/ContactFJ,119,142,https://t.co/ER6o1Ryg2d,,,,,,,,,,,27490,,166752,,2716,True,True,40684090,40684090,,,,2868,1365 Wichita Drive,Corn Pop's Ride-Or-Die,,8B542B,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,True,https://pbs.twimg.com/profile_banners/40684090/1558753050,http://pbs.twimg.com/profile_images/1175499765116588032/yxLAcACT_normal.jpg,https://pbs.twimg.com/profile_images/1175499765116588032/yxLAcACT_normal.jpg,FF691F,000000,D7A0FA,750775,True,,FeministaJones,878960,,none,,,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,Wed Sep 30 22:12:34 +0000 2009,,,"Mother, writer, lesbian, nerd :) Avatar by https://t.co/SFMREfu4A6",instagram.com/gdbee,http://instagram.com/gdbee,43,66,https://t.co/SFMREfu4A6,instagram.com/kimya_gee/,https://www.instagram.com/kimya_gee/,,23,https://t.co/7TzSrLY8S4,30009,,159,,149,True,,78722384,78722384,,,,7,"Florida, USA",🏳️‍🌈 Kimya 🏳️‍🌈,,1A1B1F,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,True,https://pbs.twimg.com/profile_banners/78722384/1552229247,http://pbs.twimg.com/profile_images/1129874127920226305/BWDYRmtr_normal.png,https://pbs.twimg.com/profile_images/1129874127920226305/BWDYRmtr_normal.png,F58EA8,181A1E,252429,666666,True,,Kimya_Gee,18226,,none,https://t.co/7TzSrLY8S4,,
,,Wed Oct 02 22:44:38 +0000 2019,,77,,,Has anyone tried that plant based Blessed Protein powder? Does it taste good?,,1179527638941081600,1179527638941081600,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,Sun Nov 17 21:42:57 +0000 2013,True,,chillona,,,,,,,,,,,17306,,189,,190,,True,2200248096,2200248096,,,,,,dorian,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/2200248096/1511908036,http://pbs.twimg.com/profile_images/1151291138403446784/khc2auVw_normal.jpg,https://pbs.twimg.com/profile_images/1151291138403446784/khc2auVw_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,,cherub_lonjas,5025,,none,,,
,,Wed Oct 02 22:39:11 +0000 2019,,229,,,iHerb promo code 【ASC7218】... Muscle Builders Creatine Pre-Workout Supplements Beta Alanine Nitric Oxide Formulas Non-Stimulant Stimulant Protein Plant-Based Protein Whey Protein Post-Workout Recovery BCAA L-Carnitine L-Glutamine https://t.co/kTlww4IlVY,,1179526267986690048,1179526267986690048,,,,,,,en,en,recent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,Mon Feb 08 20:24:38 +0000 2016,True,,,,,,,,,,,,,,,,,,,,4889665889,4889665889,,,,,,Vitamin C,,F5F8FA,,,,,http://pbs.twimg.com/profile_images/1172524655959261185/JkQ9Q_Ty_normal.jpg,https://pbs.twimg.com/profile_images/1172524655959261185/JkQ9Q_Ty_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,,Vitamincvit,657,,none,,,
,,Wed Oct 02 22:36:22 +0000 2019,,134,1,,I will continue to eat red meat in moderation and look to focus on increasing plant based and seafood for protein. #nutrition #balance https://t.co/oyZ0cibiIz,,1179525559191257089,1179525559191257089,,,,,,True,en,en,recent,,-71.207236,42.449701,-71.111541,42.449701,-71.111541,42.529352,-71.207236,42.529352,Polygon,United States,US,"Woburn, MA",a64cfaa1b1bfe4da,Woburn,city,https://api.twitter.com/1.1/geo/id/a64cfaa1b1bfe4da.json,,,,Wed Oct 02 21:32:16 +0000 2019,,159,2,,"Thoughts? What do you think?
A study says full speed ahead on processed and red meat consumption. Nutrition scientists say not so fast. https://t.co/qON3STOXAJ",,1179509429722603521,1179509429722603521,,,,,,,en,en,recent,,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,Thu Oct 09 01:15:34 +0000 2014,,,"Tracy, Dana, Lori, and Corky Pollan, authors of Mostly Plants and The Pollan Family Table cookbooks.",,,,,,3543,,7490,,385,True,,2817831323,2817831323,,,,81,New York,Pollan Family Table,,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/2817831323/1556896635,http://pbs.twimg.com/profile_images/1086004000871403521/zNeHimU7_normal.jpg,https://pbs.twimg.com/profile_images/1086004000871403521/zNeHimU7_normal.jpg,1B95E0,000000,000000,000000,,,PollanFamily,3604,,none,,,True,1179509429722603521,1179509429722603521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,Thu Aug 14 22:55:07 +0000 2008,,,"Tweeting about making & enjoying good food; and finding wines to match. Focus on healthy, local & tasty. Also at http://t.co/of9Bl5Lhbn",facebook.com/CookingChat,http://www.facebook.com/CookingChat,113,135,http://t.co/of9Bl5Lhbn,cookingchatfood.com,http://cookingchatfood.com,,22,http://t.co/ONezJ5B6z2,8873,,6073,,5820,True,,15856971,15856971,,,,314,Boston,cookingchat,,709397,http://abs.twimg.com/images/themes/theme6/bg.gif,https://abs.twimg.com/images/themes/theme6/bg.gif,,https://pbs.twimg.com/profile_banners/15856971/1413451528,http://pbs.twimg.com/profile_images/2676108093/693e380aa3d0663ff46cb4fc74f47c1b_normal.jpeg,https://pbs.twimg.com/profile_images/2676108093/693e380aa3d0663ff46cb4fc74f47c1b_normal.jpeg,FF3300,86A4A6,A0C5C7,333333,True,,cookingchat,37703,,none,http://t.co/ONezJ5B6z2,,
